"NAME","STREET","POST_CODE","CITY","LONGITUDE","LATITUDE","HUMIDITY_AVG","PRESSURE_AVG","TEMPERATURE_AVG","PM10_AVG","PM25_AVG","TIMESTAMP"
"TECHNIKUM NR 1 W CIESZYNIE","UL. IGNACEGO KRASZEWSKIEGO","43-400","CIESZYN","18.6328005","49.7409317","39.528571428571425","988.3571428571429","18.5","4.557142857142857","3.757142857142857","2025-04-28 13:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA IM. JANA PAW?A II W BRZUSTOWIE","","97-215","BRZUST?W","20.1427601","51.4943863","20.433333333333334","995.1833333333334","20.75","2.6999999999999997","2.2666666666666666","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA W KROCZYCACH","UL. SIENKIEWICZA","42-425","KROCZYCE","19.587505","50.6061776","34.35","985.8083333333334","18.066666666666666","5.783333333333334","5.1000000000000005","2025-04-28 13:00:00.0"
"I LICEUM OG?LNOKSZTA?C?CE IM. JANA ?NIADECKIEGO W SIEMIANOWICACH ?L?SKICH","UL. STANIS?AWA WYSPIA?SKIEGO","41-100","SIEMIANOWICE ?L?SKIE","19.0287014","50.3027423","34.391666666666666","992.0749999999999","19.033333333333335","8.25","6.908333333333334","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA NR 9 W CHRZANOWIE","UL. PADEREWSKIEGO","32-500","CHRZAN?W","19.4001765","50.1345643","25.141666666666666","991.1083333333332","22.808333333333334","4.183333333333333","3.658333333333333","2025-04-28 13:00:00.0"
"TECHNIKUM AKADEMICKIE PRZY MI?DZYNARODOWEJ WY?SZEJ SZKOLE LOGISTYKI I TRANSPORTU WE WROC?AWIU","UL. SO?TYSOWICKA","51-168","WROC?AW-PSIE POLE","17.0717259","51.1405059","33.455555555555556","1010.5999999999999","17.444444444444443","4.5","4.488888888888889","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. JANINY J??WIAK W CIE?LACH","","09-470","CIE?LE","19.993422","52.4660378","29.05","1015.0749999999999","18.625","6.491666666666667","5.633333333333333","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. JADWIGI ?L?SKIEJ W SOKO?OWCU","","59-540","SOKO?OWIEC","15.827769997613172","51.036228405040355 ","39.791666666666664","1009.4250000000001","16.483333333333334","5.116666666666666","4.808333333333334","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. KARDYNA?A STEFANA WYSZY?SKIEGO W LUBCZYNIE","UL. LIPOWA","72-105","LUBCZYNA","14.70558","53.50303","31.875","1024.7083333333333","19.891666666666666","3.4","3.3666666666666667","2025-04-28 13:00:00.0"
"VIII LICEUM OG?LNOKSZTA?C?CE SAMORZ?DOWE W CZ?STOCHOWIE","UL. STANIS?AWA WORCELLA","42-202","CZ?STOCHOWA","19.12187934232724","50.82164897849296","26.683333333333334","994.25","20.8","4.066666666666666","3.266666666666667","2025-04-28 13:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA W RZECZNIOWIE","","27-353","RZECZNI?W","21.4279614","51.1269697","24.883333333333336","1002.6333333333333","19.791666666666668","4.0249999999999995","3.5833333333333335","2025-04-28 13:00:00.0"
"II LICEUM OG?LNOKSZTA?C?CE IM. ROMUALDA TRAUGUTTA W CZ?STOCHOWIE","UL. JANA KILI?SKIEGO","42-218","CZ?STOCHOWA","19.1146093","50.8186865","28.525000000000002","994.4416666666666","19.525000000000002","4.258333333333334","3.391666666666667","2025-04-28 13:00:00.0"
"ZESP?? SZK?? NR 3 - SZKO?A PODSTAWOWA W KRZY?OWEJ","UL. SZKOLNA","34-335","KRZY?OWA","19.3357554","49.5999838","33.8","962.5571428571428","18.357142857142858","3.7857142857142856","3.085714285714286","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA KOLUMBUS Z ODDZIA?AMI DWUJ?ZYCZNYMI W B?ONIU","UL. TRAUGUTTA","05-870","B?ONIE","20.6132282","52.1959064","26.991666666666664","1014.975","18.391666666666666","5.958333333333333","5.291666666666667","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. POLSKICH OLIMPIJCZYK?W W KWAKOWIE","UL. S?UPSKA","76-251","KWAKOWO","17.02297907","54.3656514","28.25","1020.475","18.583333333333332","2.066666666666667","1.925","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA NR 38 W GLIWICACH","UL. PARTYZANT?W","44-113","GLIWICE","18.63271084","50.33941742","33.641666666666666","997.1833333333334","18.599999999999998","9.758333333333333","7.8500000000000005","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA W STANIEWICACH","","76-113","STANIEWICE","16.73267224","54.43475515","25.316666666666666","1021.6083333333332","20.183333333333334","2.658333333333333","2.4250000000000003","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. OSADNIK?W WOJSKOWYCH W TR?JCY","","59-900","TR?JCA","15.10845647","51.15999072","22.7","998.4399999999999","24.78","3.1399999999999997","3.1399999999999997","2025-04-28 13:00:00.0"
"TECHNIKUM IM. PROF. TADEUSZA KONOPI?SKIEGO W CENTRUM KSZTA?CENIA ZAWODOWEGO I USTAWICZNEGO W LUDOWIE POLSKIM","","57-100","LUD?W POLSKI","17.06087","50.830149","34.2125","1006.825","19.7","12.1","10.387500000000001","2025-04-28 13:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA IM. ALEKSANDRA KAMI?SKIEGO W LUBRA?CU","UL. NOWA","87-890","LUBRANIEC","18.8315208","52.5413225","31.40833333333333","1014.5666666666666","17.516666666666666","6.366666666666667","5.433333333333334","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA Z ODDZIA?AMI INTEGRACYJNYMI NR 39 IM. OBRO?C?W POKOJU W GLIWICACH","UL. OBRO?C?W POKOJU","44-105","GLIWICE","18.6713802","50.2944923","26.616666666666664","995.6833333333334","25.05","6.241666666666667","5.783333333333334","2025-04-28 13:00:00.0"
"KATOLICKA SZKO?A PODSTAWOWA NR 7 IM. KS. KARD. STEFANA WYSZY?SKIEGO W WARSZAWIE","UL. OGRODOWA","00-893","WARSZAWA","20.99404047","52.23985942","28.108333333333334","1011.9416666666666","17.308333333333334","6.05","5.2","2025-04-28 13:00:00.0"
"LXXVIII LICEUM OG?LNOKSZTA?C?CE IM. MARII PAWLIKOWSKIEJ-JASNORZEWSKIEJ W WARSZAWIE","UL. ANIELI KRZYWO?","01-391","WARSZAWA","20.91798648","52.22885819","24.125","1012.1416666666668","20.066666666666666","6.541666666666667","5.658333333333334","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA NR 1 SPECJALNA W D?BLINIE","UL. NIEPODLEG?O?CI","08-530","D?BLIN","21.86936804","51.5632153","33.625","1012.0833333333334","16.616666666666667","4.766666666666667","3.891666666666667","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. LUDWIKA KUPCZYKA W SEREDZICACH","","27-100","SEREDZICE","21.18481407","51.15171865","27.433333333333334","1002.6833333333334","17.5","3.775","3.3083333333333336","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. EDMUNDA BOJANOWSKIEGO W KUNOWIE","UL. SZKOLNA","63-800","KUNOWO","17.0138959","51.9366947","24.583333333333332","1014.5583333333334","22.258333333333336","6.2749999999999995","6.25","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA Z ODDZIA?AMI INTEGRACYJNYMI W STARYM JANOWIE","","58-140","STARY JAWOR?W","16.42954530","50.89056880","35.41111111111111","994.3333333333334","17.966666666666665","7.433333333333334","6.455555555555556","2025-04-28 13:00:00.0"
"ZESP?? SZK?? OG?LNOKSZTA?C?CYCH I ZAWODOWYCH IM. MJRA H. SUCHARSKIEGO W BOLES?AWCU","Komuny Paryskiej","59-700","BOLES?AWIEC","15.563553","51.259736","","","","14.0","6.866666666666667","2025-04-28 13:00:00.0"
"TECHNIKUM INFORMATYCZNE PRZY NOWORUDZKIEJ SZKOLE TECHNICZNEJ W NOWEJ RUDZIE","Stara Droga","57-401","NOWA RUDA","16.51259","50.59164898","","","","10.233333333333333","4.1000000000000005","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. PPOR. EMILII GIERCZAK W ??CKU","Kolejowa","09-520","??CK","19.60961710","52.46594433","45.699999999999996","1017.5333333333333","16.3","3.0","1.7466666666666668","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. KARDYNA?A STEFANA WYSZY?SKIEGO W STOBNIE","","62-872","STOBNO SI?DME","18.147820841825457","51.67631251814208 ","36.746153846153845","1011.9307692307692","16.523076923076925","5.384615384615385","4.615384615384615","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. STANIS?AWA LIGONIA W KSI??ENICACH","UL. KSI?DZA POJDY","44-213","KSI??ENICE","18.6000622","50.15873642","32.31666666666667","991.8666666666667","21.258333333333333","8.725","7.391666666666667","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA NR 3 IM. KRZYSZTOFA KAMILA BACZY?SKIEGO W RACIBORZU","UL. KAPITANA SERAFINA MY?LIWCA","47-400","RACIB?RZ","18.26407573","50.07454437","40.49166666666667","1002.0916666666667","18.400000000000002","14.416666666666666","13.666666666666666","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA NR 4 IM. MARII KONOPNICKIEJ W SIERADZU","LE?NIEWSKIEGO","98-200","SIERADZ","18.7355592274991","51.5890109934242","25.630000000000003","1009.8799999999999","21.240000000000002","3.4200000000000004","2.65","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA NR 31 Z ODDZIA?AMI INTEGRACYJNYMI IM. HENRYKA SIENKIEWICZA W KIELCACH","ul. Krzemionkowa","25-750","KIELCE","20.585992097604986","50.86314770232769 ","22.425","994.6416666666668","20.516666666666666","3.0500000000000003","2.533333333333333","2025-04-28 13:00:00.0"
"SAMORZ?DOWY ZESP?? SZK?? IM. MARII KONOPNICKIEJ W GORZOWIE","ul. Szkolna","32-660","CHE?MEK","19.22562401","50.07910829","36.083333333333336","998.9083333333333","22.141666666666666","7.074999999999999","6.316666666666666","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. KARDYNA?A STEFANA WYSZY?SKIEGO W SZULBORZU WIELKIM","UL. SZARYCH SZEREG?W","07-324","SZULBORZE WIELKIE","22.21318","52.76146","25.6125","1010.3875","19.875","4.6","4.0","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA NR 7 IM. ?W. JANA PAW?A II W SUWA?KACH","UL. ROMUALDA MINKIEWICZA","16-400","SUWA?KI","22.9350803","54.12461641","27.625","1003.1750000000001","15.141666666666666","1.8666666666666665","1.8666666666666665","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. JANA MARKA W POG?RZU","UL. ZAMEK","43-430","POG?RZE","18.81904624","49.8012116","32.43333333333333","988.5333333333333","23.65833333333333","6.166666666666667","5.0","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. JANA PAW?A II W ZESPOLE SZKOLNO-PRZEDSZKOLNYM W PIETRZYKOWICACH","UL. KO?CIUSZKI","34-326","PIETRZYKOWICE","19.15915626","49.70056214","25.266666666666666","981.2555555555555","24.87777777777778","3.922222222222222","3.6999999999999997","2025-04-28 13:00:00.0"
"TECHNIKUM NR 2 IM. KOMISJI EDUKACJI NARODOWEJ W WODZIS?AWIU ?L?SKIM","UL. SZKOLNA","44-300","WODZIS?AW ?L?SKI","18.45995308","50.00487818","27.516666666666666","993.1083333333332","24.316666666666666","6.958333333333333","6.108333333333333","2025-04-28 13:00:00.0"
"PUBLICZNA SZKO?A PODSTAWOWA IM. KR?LOWEJ JADWIGI W S?AWNIE","","26-625","S?AWNO","21.02626351","51.39080308","25.441666666666666","1002.0916666666667","19.133333333333333","4.1000000000000005","3.4","2025-04-28 13:00:00.0"
"SPO?ECZNA SZKO?A PODSTAWOWA IM. JULIUSZA S?OWACKIEGO W TORUNIU","UL. W?ADYS?AWA DZIEWULSKIEGO","87-100","TORU?","18.676159300000002","53.02777363684514","24.041666666666668","1017.3833333333333","19.791666666666668","4.2","4.183333333333334","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. TADEUSZA KO?CIUSZKI W KWILCZU","ul. Kardyna?a Stefana Wyszy?skiego","64-420","KWILCZ","16.084433353503734","52.55226145071493 ","26.15833333333333","1012.6083333333332","20.583333333333332","5.566666666666666","5.533333333333334","2025-04-28 13:00:00.0"
"NIEPUBLICZNA SZKO?A PRZYSPOSABIAJ?CA DO PRACY W NOWIELINIE","","74-320","NOWIELIN","14.87625648","53.10548122","28.483333333333334","1016.975","18.933333333333334","8.866666666666665","7.366666666666667","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. TADEUSZA KO?CIUSZKI W RO?NOWICACH","","38-323","RO?NOWICE","21.16105055","49.75986859","27.03333333333333","1002.4666666666667","21.425","3.5999999999999996","3.1666666666666665","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. JANUSZA KUSOCI?SKIEGO W DALESZYNIE","Daleszyn","63-800","DALESZYN","16.97119494","51.91850934","26.724999999999998","1012.5166666666668","21.7","5.041666666666667","4.408333333333333","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA IM. HENRYKA SIENKIEWICZA W D?BIU W ZESPOLE SZKOLNO - PRZEDSZKOLNYM W D?BIU","ul. Stra?acka","66-615","D?BIE","15.14514209","52.0078805","25.775000000000002","1015.5333333333333","22.45","5.325","4.791666666666667","2025-04-28 13:00:00.0"
"NIEPUBLICZNA SZKO?A PODSTAWOWA IM. JANUSZA KORCZAKA W SZYD??WCE","","08-207","SZYD??WKA","22.62314895","52.13664373","31.43","1006.03","16.009999999999998","4.63","3.9099999999999993","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA NR 1 IM. STANIS?AWA STASZICA W CHODZIE?Y","ul. Stanis?awa Staszica","64-800","CHODZIE?","16.92059412","52.99112838","29.641666666666666","1017.0833333333334","17.733333333333334","5.341666666666666","5.283333333333333","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA SPECJALNA W BIELSKU PODLASKIM","UL. WOJSKA POLSKIEGO","17-100","BIELSK PODLASKI","23.18056698","52.76006377","29.916666666666668","1008.6999999999999","15.141666666666666","3.391666666666667","2.891666666666667","2025-04-28 13:00:00.0"
"SZKO?A PODSTAWOWA 14 IM. MARII KONOPNICKIEJ W OLSZTYNIE","ul. Marii Konopnickiej","10-168","OLSZTYN","20.46933458","53.77759119","28.008333333333336","1013.3333333333334","14.950000000000001","2.275","1.825","2025-04-28 13:00:00.0"
"XXIII LICEUM OG?LNOKSZTA?C?CE IM. KS. PROF. J?ZEFA TISCHNERA","AL. MARSZ. J?ZEFA PI?SUDSKIEGO","92-301","??D?","19.50952146","51.76322604","31.566666666666666","998.7083333333334","16.408333333333335","5.533333333333334","5.508333333333333","2025-04-28 13:00:00.0"
